pre_common_admincp_cmenu id 
pre_common_session invisible 是否隐身登录
pre_common_session action 当前动作
pre_common_session lastactivity 最后活动时间
pre_common_session lastolupdate 在线时间最后更新
pre_common_session fid 论坛id
pre_common_session tid 主题id
pre_common_setting skey 变量名
pre_common_smiley id 表情id
pre_common_smiley typeid 表情分类 id
pre_common_smiley displayorder 显示顺序
pre_common_smiley code 标记
pre_common_smiley url 路径
pre_common_sphinxcounter indexid 
pre_common_sphinxcounter maxid 
pre_common_stat daytime 时间
pre_common_stat login 登陆
pre_common_stat mobilelogin 手机登陆
pre_common_stat connectlogin QQConnect登陆
pre_common_stat register 注册
pre_common_stat invite 邀请
pre_common_stat appinvite 应用邀请
pre_common_stat doing 记录
pre_common_stat blog 日志
pre_common_stat pic 图片
pre_common_stat poll 投票
pre_common_stat activity 活动
pre_common_stat share 分享
pre_common_stat thread 主题
pre_common_stat docomment 记录评论
pre_common_stat blogcomment 日志评论
pre_common_stat piccomment 图片评论
pre_common_stat sharecomment 分享评论
pre_common_stat reward 悬赏
pre_common_stat debate 辩论
pre_common_stat trade 商品
pre_common_stat group 群组
pre_common_stat groupjoin 参与群组
pre_common_stat groupthread 群组主题
pre_common_stat grouppost 群组回复
pre_common_stat post 主题回复
pre_common_stat wall 留言
pre_common_stat poke 打招呼
pre_common_stat click 表态
pre_common_stat sendpm 发送PM
pre_common_stat friend 成为好友
pre_common_stat addfriend 好友请求
pre_common_statuser uid 
pre_common_statuser daytime 
pre_common_statuser type 各种用户行为如：invite、register、login...
pre_common_style styleid 风格id
pre_common_style name 风格名称
pre_common_style available 风格是否可用
pre_common_style templateid 对应模板id
pre_common_style extstyle 配色
pre_common_stylevar stylevarid 风格变量id
pre_common_stylevar styleid 风格id
pre_common_syscache cname 缓存名称
pre_common_syscache ctype 缓存类型 0=value, serialize=1
pre_common_syscache dateline 缓存生成时间
pre_common_tag tagid 标签id
pre_common_tag tagname 标签名
pre_common_tag status 显示状态 (0:正常 1:关闭 2:推荐 3:用户标签)
pre_common_tagitem tagid 标签id
pre_common_tagitem itemid itemid
pre_common_tagitem idtype 内容类型
pre_common_task taskid 任务id
pre_common_task relatedtaskid 依存任务id 必须完成依存任务才能申请该任务
pre_common_task available 是否启用
pre_common_task name 任务名称
pre_common_task icon 任务图标
pre_common_task applicants 已申请任务人次
pre_common_task achievers 已完成任务人次
pre_common_task tasklimits 允许申请并完成该任务的人次上限
pre_common_task applyperm 允许申请任务的用户组id, 格式: 1 2 3
pre_common_task scriptname 任务脚本文件名
pre_common_task starttime 任务上线时间
pre_common_task endtime 任务下线时间
pre_common_task period 任务周期 单位：小时 默认为0表示一次性任务 设置为24即1天表示日常任务
pre_common_task periodtype 任务间隔周期单位 0:小时 1:天 2:周 3:月
pre_common_task prize 奖品: 哪一个扩展积分, 道具id, 勋章id,邀请码有效期， 特殊用户组id
pre_common_task bonus 奖品数量/有效期: 积分数量, 道具数量, 勋章有效期, 邀请码数量，特殊用户组有效期
pre_common_task displayorder 显示顺序
pre_common_task version 任务脚本版本号
pre_common_taskvar taskvarid 任务变量id
pre_common_taskvar taskid 任务id
pre_common_taskvar name 变量名称
pre_common_taskvar description 变量描述
pre_common_taskvar variable 变量名
pre_common_taskvar type 变量类型
pre_common_template templateid 模板id
pre_common_template name 名称
pre_common_template directory 目录
pre_common_template copyright 版权
pre_common_template_block targettplname 目标模板文件名
pre_common_template_block tpldirectory 原模板所在目录
pre_common_template_block bid 模块ID
pre_common_template_permission targettplname 目标模板
pre_common_template_permission uid 用户ID
pre_common_template_permission allowmanage 允许管理
pre_common_template_permission allowrecommend 允许推荐
pre_common_template_permission needverify 推荐需要审核
pre_common_template_permission inheritedtplname 继承自的模板名称
pre_common_usergroup groupid 会员组id
pre_common_usergroup radminid 关联关管理组
pre_common_usergroup system 会员是否可以自由进出
pre_common_usergroup grouptitle 组头衔
pre_common_usergroup creditshigher 该组的积分上限
pre_common_usergroup creditslower 该组的积分下限
pre_common_usergroup stars 星星数量
pre_common_usergroup color 组头衔颜色
pre_common_usergroup icon 
pre_common_usergroup allowvisit 允许访问
pre_common_usergroup allowsendpm 是否允许发送短信息
pre_common_usergroup allowinvite 允许使用邀请注册
pre_common_usergroup allowmailinvite 允许通过论坛邮件系统发送邀请码
pre_common_usergroup maxinvitenum 最大邀请码拥有数量
pre_common_usergroup inviteprice 邀请码购买价格
pre_common_usergroup maxinviteday 邀请码有效期
pre_common_usergroup_field groupid 会员组id
pre_common_usergroup_field readaccess 阅读权限
pre_common_usergroup_field allowpost 允许发帖
pre_common_usergroup_field allowreply 允许回复
pre_common_usergroup_field allowpostpoll 允许发表投票
pre_common_usergroup_field allowpostreward 允许发表悬赏
pre_common_usergroup_field allowposttrade 允许发表交易
pre_common_usergroup_field allowpostactivity 允许发表活动
pre_common_usergroup_field allowdirectpost 是否需要审核
pre_common_usergroup_field allowgetattach 允许下载附件
pre_common_usergroup_field allowgetimage 允许查看图片
pre_common_usergroup_field allowpostattach 允许上传附件
pre_common_usergroup_field allowpostimage 允许上传图片
pre_common_usergroup_field allowvote 允许参与投票
pre_common_usergroup_field allowsearch 允许搜索
pre_common_usergroup_field allowcstatus 允许自定义头衔
pre_common_usergroup_field allowinvisible 允许隐身登录
pre_common_usergroup_field allowtransfer 允许积分转帐
pre_common_usergroup_field allowsetreadperm 允许设置阅读权限
pre_common_usergroup_field allowsetattachperm 允许设置附件权限
pre_common_usergroup_field allowposttag 允许使用标签
pre_common_usergroup_field allowhidecode 允许使用hide代码
pre_common_usergroup_field allowhtml 允许使用html
pre_common_usergroup_field allowanymous 允许匿名发帖
pre_common_usergroup_field allowsigbbcode 允许签名使用bbcode
pre_common_usergroup_field allowsigimgcode 允许使用img
pre_common_usergroup_field allowmagics 允许使用道具
pre_common_usergroup_field disableperiodctrl 不受时间段限制
pre_common_usergroup_field reasonpm 操作理由短信通知作者
pre_common_usergroup_field maxprice 主题最大售价
pre_common_usergroup_field maxsigsize 最大签名尺寸
pre_common_usergroup_field maxattachsize 最大附件尺寸
pre_common_usergroup_field maxsizeperday 每天最大附件总尺寸
pre_common_usergroup_field maxthreadsperhour 每小时发主题数限制
pre_common_usergroup_field maxpostsperhour 每小时发回帖数限制
pre_common_usergroup_field attachextensions 允许发表的附件类型
pre_common_usergroup_field raterange 评分范围
pre_common_usergroup_field loginreward 每日打卡奖励
pre_common_usergroup_field mintradeprice 1 交易最小积分
pre_common_usergroup_field maxtradeprice 交易最大积分
pre_common_usergroup_field minrewardprice 1 悬赏最小积分
pre_common_usergroup_field maxrewardprice 悬赏最大积分
pre_common_usergroup_field magicsdiscount 道具折扣
pre_common_usergroup_field maxmagicsweight 道具负载最大值
pre_common_usergroup_field allowpostdebate 允许发表辩论
pre_common_usergroup_field tradestick 可商品推荐数
pre_common_usergroup_field exempt 用户组表达式
pre_common_usergroup_field maxattachnum 最大每天附件数量
pre_common_usergroup_field allowposturl 是否允许发送含 url 内容
pre_common_usergroup_field allowrecommend 1 是否允许评价主题
pre_common_usergroup_field allowpostrushreply 允许发表抢楼帖
pre_common_usergroup_field maxfriendnum 最多好友数
pre_common_usergroup_field maxspacesize 空间大小
pre_common_usergroup_field allowcomment 发表留言/评论
pre_common_usergroup_field allowcommentarticle 发表文章的评论
pre_common_usergroup_field searchinterval 两次搜索操作间隔
pre_common_usergroup_field searchigre 是否免费搜索
pre_common_usergroup_field allowblog 发表日志
pre_common_usergroup_field allowdoing 发表记录
pre_common_usergroup_field allowupload 上传图片
pre_common_usergroup_field allowshare 发布分享
pre_common_usergroup_field allowblogmod 发表日志需要审核
pre_common_usergroup_field allowdoingmod 发表记录需要审核
pre_common_usergroup_field allowuploadmod 上传图片需要审核
pre_common_usergroup_field allowsharemod 发布分享需要审核
pre_common_usergroup_field allowcss 允许自定义CSS
pre_common_usergroup_field allowpoke 允许打招呼
pre_common_usergroup_field allowfriend 允许加好友
pre_common_usergroup_field allowclick 允许表态
pre_common_usergroup_field allowmagic 允许使用道具
pre_common_usergroup_field allowstat 允许查看趋势统计
pre_common_usergroup_field allowstatdata 允许查看统计数据报表
pre_common_usergroup_field videophotoigre 视频认证限制
pre_common_usergroup_field allowviewvideophoto 允许查看视频认证
pre_common_usergroup_field allowmyop 允许使用应用
pre_common_usergroup_field magicdiscount 购买道具折扣
pre_common_usergroup_field domainlength 二级域名最短长度
pre_common_usergroup_field seccode 发布操作需填验证码
pre_common_usergroup_field disablepostctrl 发表是否受防灌水限制
pre_common_usergroup_field allowbuildgroup 是否允许建立群组，0为不允许
pre_common_usergroup_field allowgroupdirectpost 是否允许直接在群组中发帖
pre_common_usergroup_field allowgroupposturl 是否允许在群组中发站外URL
pre_common_usergroup_field edittimelimit 编辑帖子时间限制
pre_common_usergroup_field allowpostarticle 允许发布文章
pre_common_usergroup_field allowdownlocalimg 允许下载本地图片
pre_common_usergroup_field allowdownremoteimg 允许下载远程图片
pre_common_usergroup_field allowpostarticlemod 发布文章是否需要审核
pre_common_usergroup_field allowspacediyhtml 允许自定义模块使用HTML
pre_common_usergroup_field allowspacediybbcode 允许自定义模块使用BBCODE
pre_common_usergroup_field allowspacediyimgcode 允许自定义模块使用[img]
pre_common_usergroup_field allowcommentpost 允许帖子点评 0:禁止 1:楼主 2:回复 3:All
pre_common_usergroup_field allowcommentitem 允许发表点评观点
pre_common_usergroup_field allowcommentreply 允许发表回复点评
pre_common_usergroup_field allowreplycredit 允许设置回帖奖励
pre_common_usergroup_field igrecensor 是否忽略要审核的关键字
pre_common_usergroup_field allowsendallpm 是否不受“只接收好友短消息”设置的限制
pre_common_usergroup_field allowsendpmmaxnum 24小时内允许发短消息的数量
pre_common_usergroup_field maximagesize 相册中允许最大图片大小
pre_common_usergroup_field allowmediacode 允许使用多媒体代码
pre_common_usergroup_field allowbegincode 允许使用开头动画代码
pre_common_usergroup_field allowat 允许@用户 0：禁止 n:发帖时@的数量
pre_common_usergroup_field allowsetpublishdate 允许定时发布主题
pre_common_usergroup_field allowfollowcollection 允许关注淘专辑数
pre_common_usergroup_field allowcommentcollection 允许评论淘专辑
pre_common_usergroup_field allowcreatecollection 允许创建淘专辑数
pre_common_usergroup_field forcesecques 强制设置安全提问才能进入后台管理
pre_common_usergroup_field closead 是否展示广告
pre_common_usergroup_field buildgroupcredits 创建群组需要消耗的积分
pre_common_usergroup_field allowimgcontent 允许主题内容生成图片
pre_common_visit ip 用户IP
pre_common_visit view 访问次数
pre_common_word id 词汇id
pre_common_word admin 管理员名
pre_common_word type 关键词分类
pre_common_word find 不良词语
pre_common_word replacement 替换内容
pre_common_word extra 
pre_common_word_type id 词语过滤分类id
pre_common_word_type typename 分类名称
pre_forum_access uid 会员id
pre_forum_access fid 论坛id
pre_forum_access allowview 允许浏览
pre_forum_access allowpost 允许发表
pre_forum_access allowreply 允许回复
pre_forum_access allowgetattach 允许下载附件
pre_forum_access allowgetimage 允许查看图片
pre_forum_access allowpostattach 允许上传附件
pre_forum_access allowpostimage 允许上传图片
pre_forum_access adminuser 管理员id
pre_forum_access dateline 时间
pre_forum_activity tid 主题id
pre_forum_activity uid 会员id
pre_forum_activity aid 主题图片id
pre_forum_activity cost 每人花销
pre_forum_activity starttimefrom 开始时间
pre_forum_activity starttimeto 结束时间
pre_forum_activity place 地点
pre_forum_activity class 类别
pre_forum_activity gender 性别
pre_forum_activity number 人数
pre_forum_activity applynumber 已参加人数
pre_forum_activity expiration 报名截止日期
pre_forum_activity credit 需消耗的积分
pre_forum_activityapply applyid 申请id
pre_forum_activityapply tid 主题id
pre_forum_activityapply username 用户名
pre_forum_activityapply uid 会员id
pre_forum_activityapply message 消息
pre_forum_activityapply verified 是否审核通过 (0:N 1:Y 2:需完善资料)
pre_forum_activityapply dateline 申请时间
pre_forum_activityapply payment 每人花销
pre_forum_anuncement id 公告id
pre_forum_anuncement author 作者姓名
pre_forum_anuncement subject 公告标题
pre_forum_anuncement type 公告类型 (0:文字公告 1:网址链接)
pre_forum_anuncement displayorder 显示顺序
pre_forum_anuncement starttime 开始时间
pre_forum_anuncement endtime 结束时间
pre_forum_attachment aid 附件id
pre_forum_attachment tid 主题id
pre_forum_attachment pid 帖子id
pre_forum_attachment uid 会员id
pre_forum_attachment tableid 附件表id
pre_forum_attachment downloads 下载次数
pre_forum_attachment_0 pre_forum_attachment_0 
pre_forum_attachment_0 aid 附件id
pre_forum_attachment_0 tid 主题id
pre_forum_attachment_0 pid 帖子id
pre_forum_attachment_0 uid 会员id
pre_forum_attachment_0 dateline 上传时间
pre_forum_attachment_0 filename 原文件名
pre_forum_attachment_0 filesize 文件大小
pre_forum_attachment_0 attachment 服务器路径
pre_forum_attachment_0 remote 是否远程附件
pre_forum_attachment_0 description 说明
pre_forum_attachment_0 readperm 阅读权限
pre_forum_attachment_0 price 附件价格
pre_forum_attachment_0 isimage 是否图片
pre_forum_attachment_0 width 附件宽度
pre_forum_attachment_0 thumb 是否是缩率图
pre_forum_attachment_0 picid 相册图片ID
pre_forum_attachment_1 pre_forum_attachment_1 
pre_forum_attachment_1 aid 附件id
pre_forum_attachment_1 tid 主题id
pre_forum_attachment_1 pid 帖子id
pre_forum_attachment_1 uid 会员id
pre_forum_attachment_1 dateline 上传时间
pre_forum_attachment_1 filename 原文件名
pre_forum_attachment_1 filesize 文件大小
pre_forum_attachment_1 attachment 服务器路径
pre_forum_attachment_1 remote 是否远程附件
pre_forum_attachment_1 description 说明
pre_forum_attachment_1 readperm 阅读权限
pre_forum_attachment_1 price 附件价格
pre_forum_attachment_1 isimage 是否图片
pre_forum_attachment_1 width 附件宽度
pre_forum_attachment_1 thumb 是否是缩率图
pre_forum_attachment_1 picid 相册图片ID
pre_forum_attachment_2 pre_forum_attachment_2 
pre_forum_attachment_2 aid 附件id
pre_forum_attachment_2 tid 主题id
pre_forum_attachment_2 pid 帖子id
pre_forum_attachment_2 uid 会员id
pre_forum_attachment_2 dateline 上传时间
pre_forum_attachment_2 filename 原文件名
pre_forum_attachment_2 filesize 文件大小
pre_forum_attachment_2 attachment 服务器路径
pre_forum_attachment_2 remote 是否远程附件
pre_forum_attachment_2 description 说明
pre_forum_attachment_2 readperm 阅读权限
pre_forum_attachment_2 price 附件价格
pre_forum_attachment_2 isimage 是否图片
pre_forum_attachment_2 width 附件宽度
pre_forum_attachment_2 thumb 是否是缩率图
pre_forum_attachment_2 picid 相册图片ID
pre_forum_attachment_3 pre_forum_attachment_3 
pre_forum_attachment_3 aid 附件id
pre_forum_attachment_3 tid 主题id
pre_forum_attachment_3 pid 帖子id
pre_forum_attachment_3 uid 会员id
pre_forum_attachment_3 dateline 上传时间
pre_forum_attachment_3 filename 原文件名
pre_forum_attachment_3 filesize 文件大小
pre_forum_attachment_3 attachment 服务器路径
pre_forum_attachment_3 remote 是否远程附件
pre_forum_attachment_3 description 说明
pre_forum_attachment_3 readperm 阅读权限
pre_forum_attachment_3 price 附件价格
pre_forum_attachment_3 isimage 是否图片
pre_forum_attachment_3 width 附件宽度
pre_forum_attachment_3 thumb 是否是缩率图
pre_forum_attachment_3 picid 相册图片ID
pre_forum_attachment_4 pre_forum_attachment_4 
pre_forum_attachment_4 aid 附件id
pre_forum_attachment_4 tid 主题id
pre_forum_attachment_4 pid 帖子id
pre_forum_attachment_4 uid 会员id
pre_forum_attachment_4 dateline 上传时间
pre_forum_attachment_4 filename 原文件名
pre_forum_attachment_4 filesize 文件大小
pre_forum_attachment_4 attachment 服务器路径
pre_forum_attachment_4 remote 是否远程附件
pre_forum_attachment_4 description 说明
pre_forum_attachment_4 readperm 阅读权限
pre_forum_attachment_4 price 附件价格
pre_forum_attachment_4 isimage 是否图片
pre_forum_attachment_4 width 附件宽度
pre_forum_attachment_4 thumb 是否是缩率图
pre_forum_attachment_4 picid 相册图片ID
pre_forum_attachment_5 pre_forum_attachment_5 
pre_forum_attachment_5 aid 附件id
pre_forum_attachment_5 tid 主题id
pre_forum_attachment_5 pid 帖子id
pre_forum_attachment_5 uid 会员id
pre_forum_attachment_5 dateline 上传时间
pre_forum_attachment_5 filename 原文件名
pre_forum_attachment_5 filesize 文件大小
pre_forum_attachment_5 attachment 服务器路径
pre_forum_attachment_5 remote 是否远程附件
pre_forum_attachment_5 description 说明
pre_forum_attachment_5 readperm 阅读权限
pre_forum_attachment_5 price 附件价格
pre_forum_attachment_5 isimage 是否图片
pre_forum_attachment_5 width 附件宽度
pre_forum_attachment_5 thumb 是否是缩率图
pre_forum_attachment_5 picid 相册图片ID
pre_forum_attachment_6 pre_forum_attachment_6 
pre_forum_attachment_6 aid 附件id
pre_forum_attachment_6 tid 主题id
pre_forum_attachment_6 pid 帖子id
pre_forum_attachment_6 uid 会员id
pre_forum_attachment_6 dateline 上传时间
pre_forum_attachment_6 filename 原文件名
pre_forum_attachment_6 filesize 文件大小
pre_forum_attachment_6 attachment 服务器路径
pre_forum_attachment_6 remote 是否远程附件
pre_forum_attachment_6 description 说明
pre_forum_attachment_6 readperm 阅读权限
pre_forum_attachment_6 price 附件价格
pre_forum_attachment_6 isimage 是否图片
pre_forum_attachment_6 width 附件宽度
pre_forum_attachment_6 thumb 是否是缩率图
pre_forum_attachment_6 picid 相册图片ID
pre_forum_attachment_7 pre_forum_attachment_7 
pre_forum_attachment_7 aid 附件id
pre_forum_attachment_7 tid 主题id
pre_forum_attachment_7 pid 帖子id
pre_forum_attachment_7 uid 会员id
pre_forum_attachment_7 dateline 上传时间
pre_forum_attachment_7 filename 原文件名
pre_forum_attachment_7 filesize 文件大小
pre_forum_attachment_7 attachment 服务器路径
pre_forum_attachment_7 remote 是否远程附件
pre_forum_attachment_7 description 说明
pre_forum_attachment_7 readperm 阅读权限
pre_forum_attachment_7 price 附件价格
pre_forum_attachment_7 isimage 是否图片
pre_forum_attachment_7 width 附件宽度
pre_forum_attachment_7 thumb 是否是缩率图
pre_forum_attachment_7 picid 相册图片ID
pre_forum_attachment_8 pre_forum_attachment_8 
pre_forum_attachment_8 aid 附件id
pre_forum_attachment_8 tid 主题id
pre_forum_attachment_8 pid 帖子id
pre_forum_attachment_8 uid 会员id
pre_forum_attachment_8 dateline 上传时间
pre_forum_attachment_8 filename 原文件名
pre_forum_attachment_8 filesize 文件大小
pre_forum_attachment_8 attachment 服务器路径
pre_forum_attachment_8 remote 是否远程附件
pre_forum_attachment_8 description 说明
pre_forum_attachment_8 readperm 阅读权限
pre_forum_attachment_8 price 附件价格
pre_forum_attachment_8 isimage 是否图片
pre_forum_attachment_8 width 附件宽度
pre_forum_attachment_8 thumb 是否是缩率图
pre_forum_attachment_8 picid 相册图片ID
pre_forum_attachment_9 pre_forum_attachment_9 
pre_forum_attachment_9 aid 附件id
pre_forum_attachment_9 tid 主题id
pre_forum_attachment_9 pid 帖子id
pre_forum_attachment_9 uid 会员id
pre_forum_attachment_9 dateline 上传时间
pre_forum_attachment_9 filename 原文件名
pre_forum_attachment_9 filesize 文件大小
pre_forum_attachment_9 attachment 服务器路径
pre_forum_attachment_9 remote 是否远程附件
pre_forum_attachment_9 description 说明
pre_forum_attachment_9 readperm 阅读权限
pre_forum_attachment_9 price 附件价格
pre_forum_attachment_9 isimage 是否图片
pre_forum_attachment_9 width 附件宽度
pre_forum_attachment_9 thumb 是否是缩率图
pre_forum_attachment_9 picid 相册图片ID
pre_forum_attachment_exif aid 附件id
pre_forum_attachment_unused aid 附件id
pre_forum_attachment_unused uid 会员id
pre_forum_attachment_unused dateline 上传时间
pre_forum_attachment_unused filename 原文件名
pre_forum_attachment_unused filesize 文件大小
pre_forum_attachment_unused attachment 服务器路径
pre_forum_attachment_unused remote 是否远程附件
pre_forum_attachment_unused isimage 是否图片
pre_forum_attachment_unused width 附件宽度
pre_forum_attachment_unused thumb 是否是缩率图
pre_forum_attachtype id 类型id
pre_forum_attachtype fid 论坛id
pre_forum_attachtype extension 扩展名
pre_forum_attachtype maxsize 允许上传最大值
pre_forum_bbcode id 代码id
pre_forum_bbcode available 是否启用 (0:不启用 1:启用但不显示 2:启用并显示)
pre_forum_bbcode tag 标签
pre_forum_bbcode icon 图标
pre_forum_bbcode example 例子
pre_forum_bbcode params 1 参数个数
pre_forum_bbcode nest 1 嵌套层次
pre_forum_bbcode displayorder 显示顺序
pre_forum_collection ctid 专辑ID
pre_forum_collection uid 用户ID
pre_forum_collection username 用户名
pre_forum_collection name 专辑名
pre_forum_collection dateline 创建时间
pre_forum_collection follownum 订阅数
pre_forum_collection threadnum 主题数
pre_forum_collection commentnum 评论数
pre_forum_collection desc 简介
pre_forum_collection lastupdate 最后变动时间
pre_forum_collection rate 评分
pre_forum_collection ratenum 评分次数
pre_forum_collection lastpost 最后主题ID
pre_forum_collection lastsubject 最后主题标题
pre_forum_collection lastposttime 最后主题时间
pre_forum_collection lastposter 最后主题发帖者
pre_forum_collection lastvisit 创建者最后访问
pre_forum_collection keyword 专辑关键词
pre_forum_collectioncomment cid 评论ID
pre_forum_collectioncomment ctid 专辑ID
pre_forum_collectioncomment uid 用户ID
pre_forum_collectioncomment username 用户名
pre_forum_collectioncomment dateline 评论时间
pre_forum_collectioncomment useip IP地址
pre_forum_collectioncomment rate 评分
pre_forum_collectionfollow uid 用户ID
pre_forum_collectionfollow username 用户名
pre_forum_collectionfollow ctid 专辑ID
pre_forum_collectionfollow dateline 关注时间
pre_forum_collectionfollow lastvisit 最后访问专辑时间
pre_forum_collectioninvite ctid 专辑ID
pre_forum_collectioninvite uid 邀请合作者ID
pre_forum_collectioninvite dateline 邀请时间
pre_forum_collectionrelated tid 主题ID
pre_forum_collectionteamworker ctid 专辑ID
pre_forum_collectionteamworker uid 合作者ID
pre_forum_collectionteamworker name 专辑名
pre_forum_collectionteamworker username 用户名
pre_forum_collectionteamworker lastvisit 最后访问专辑时间
pre_forum_collectionthread ctid 专辑ID
pre_forum_collectionthread tid 专辑内主题ID
pre_forum_collectionthread dateline 主题日期
pre_forum_collectionthread reason 推荐理由
pre_forum_creditslog uid 会员id
pre_forum_creditslog fromto 来自/到
pre_forum_creditslog sendcredits 转出积分字段
pre_forum_creditslog receivecredits 接受积分字段
pre_forum_creditslog send 转出积分
pre_forum_creditslog receive 接受积分
pre_forum_creditslog dateline 转帐日期
pre_forum_creditslog operation 操作
pre_forum_debate tid 主题id
pre_forum_debate uid 发起人id
pre_forum_debate starttime 开始时间
pre_forum_debate endtime 结束时间
pre_forum_debate affirmdebaters 正方辩论人数
pre_forum_debate negadebaters 反方辩论人数
pre_forum_debate affirmvotes 正方得票数
pre_forum_debate negavotes 反方得票数
pre_forum_debate umpire 裁判用户名
pre_forum_debate winner 获胜方 (0:平局 1:为正方 2:为反方) 裁判评判结果
pre_forum_debate bestdebater 最佳辩手用户名
pre_forum_debate affirmreplies 正方回复次数，用来翻页
pre_forum_debate negareplies 反方回复次数，用来翻页
pre_forum_debatepost pid 帖子id
pre_forum_debatepost stand 立场 (0:中立 1:正方 2:为反方)
pre_forum_debatepost tid 主题id
pre_forum_debatepost uid 发起人id
pre_forum_debatepost dateline 发表的时间
pre_forum_debatepost voters 投票人数
pre_forum_faq id 帮助id
pre_forum_faq fpid 帮助父id
pre_forum_faq displayorder 排序
pre_forum_faq identifier 帮助标识
pre_forum_faq keyword 帮助关键词
pre_forum_faq title 帮助标题
pre_forum_filter_post tid 主题ID
pre_forum_filter_post pid 帖子ID
pre_forum_filter_post postlength 帖子真实长度
pre_forum_forum fid 论坛id
pre_forum_forum fup 上级论坛id
pre_forum_forum name 名称
pre_forum_forum status 显示状态 (0:隐藏 1:正常 3:群组)
pre_forum_forum displayorder 显示顺序
pre_forum_forum styleid 风格id
pre_forum_forum threads 主题数量
pre_forum_forum posts 帖子数量
pre_forum_forum todayposts 今日发帖数量
pre_forum_forum yesterdayposts 昨日发帖数量
pre_forum_forum rank 排名
pre_forum_forum oldrank 前天排名
pre_forum_forum lastpost 最后发表
pre_forum_forum domain 绑定的二级域名
pre_forum_forum allowsmilies 允许使用表情
pre_forum_forum allowhtml 允许使用html
pre_forum_forum allowbbcode 允许bbcode
pre_forum_forum allowimgcode 允许img
pre_forum_forum allowmediacode 允许使用多媒体代码
pre_forum_forum allowanymous 允许匿名
pre_forum_forum allowpostspecial 允许发表特殊主题
pre_forum_forum allowspecialonly 只允许发表特殊主题
pre_forum_forum allowappend 是否开启帖子补充
pre_forum_forum alloweditrules 允许版主修改论坛规则
pre_forum_forum allowfeed 允许推送动态,默认推送广播
pre_forum_forum allowside 显示边栏
pre_forum_forum recyclebin 是否启用回收站
pre_forum_forum modnewposts 是否审核发帖
pre_forum_forum jammer 是否启用干扰码
pre_forum_forum disablewatermark 是否图片附件增加水印
pre_forum_forum inheritedmod 本论坛或分类版主的权力继承到下级论坛
pre_forum_forum autoclose 自动关闭主题
pre_forum_forum forumcolumns 增加论坛水平横排设置
pre_forum_forum catforumcolumns 增加分区版块水平横排设置
pre_forum_forum threadcaches 主题缓存功能设置
pre_forum_forum alloweditpost 1 允许编辑帖子
pre_forum_forum simple 只显示子版块
pre_forum_forum modworks 本版有待处理的管理事项
pre_forum_forum allowglobalstick 是否显示全局置顶
pre_forum_forum level 群组等级
pre_forum_forum commoncredits 群组公共积分
pre_forum_forum archive 是否有存档表
pre_forum_forum recommend 推荐到的版块
pre_forum_forum favtimes 版块或群组的收藏次数
pre_forum_forum sharetimes 版块或群组的分享次数
pre_forum_forum disablethumb 是否添加缩略图
pre_forum_forum disablecollect 禁止淘帖
pre_forum_forum_threadtable fid 版块id
pre_forum_forum_threadtable threadtableid thread分区id
pre_forum_forum_threadtable threads 主题数
pre_forum_forum_threadtable posts 帖子数
pre_forum_forumfield fid 版块id
pre_forum_forumfield password 私密论坛密码
pre_forum_forumfield icon 图标
pre_forum_forumfield redirect URL转发
pre_forum_forumfield attachextensions 允许上传附件类型
pre_forum_forumfield viewperm 阅读权限, 格式: 1 4 5
pre_forum_forumfield postperm 发表权限, 格式: 1 4 5
pre_forum_forumfield replyperm 回复权限, 格式: 1 4 5
pre_forum_forumfield getattachperm 下载附件权限, 格式: 1 4 5
pre_forum_forumfield postattachperm 上传附件权限, 格式: 1 4 5
pre_forum_forumfield postimageperm 上传图片权限, 格式: 1 4 5
pre_forum_forumfield spviewperm 不受限于版权权限表达式, 格式: 1 4 5
pre_forum_forumfield jointype 加入群组方式 -1为关闭，0为公开， 2邀请
pre_forum_forumfield gviewperm 群组浏览权限 0:仅成员 1:所有用户
pre_forum_forumfield membernum 群组成员数
pre_forum_forumfield dateline 群组创建时间
pre_forum_forumfield lastupdate 群组最后更新时间
pre_forum_forumfield activity 群组活跃度
pre_forum_forumfield founderuid 群组创始人UID
pre_forum_forumfield foundername 群组创始人名称
pre_forum_forumfield banner 群组头图片
pre_forum_forumfield groupnum 分类下的群组数量
pre_forum_forumfield picstyle 帖子列表是否以图片形式显示 0:否 1:
pre_forum_forumfield widthauto 默认是否宽屏 0:全局 -1:宽屏 1:窄屏
pre_forum_forumfield antitheft 禁止防采集
pre_forum_forumfield forumhidewater 禁止隐藏水帖
pre_forum_forumfield forumrecommend 禁止推荐回复
pre_forum_forumfield livetid 版块直播帖tid
pre_forum_forumfield price 进入版块所需支付的积分
pre_forum_forumrecommend fid 版块id
pre_forum_forumrecommend tid 帖子id
pre_forum_forumrecommend typeid 是否含有附件图片
pre_forum_forumrecommend displayorder 推荐顺序
pre_forum_forumrecommend subject 推荐主题标题
pre_forum_forumrecommend author 推荐主题作者
pre_forum_forumrecommend authorid 推荐主题作者id
pre_forum_forumrecommend moderatorid 推荐管理人员id
pre_forum_forumrecommend expiration 推荐主题有效期
pre_forum_forumrecommend position 显示位置
pre_forum_forumrecommend highlight 高亮颜色
pre_forum_forumrecommend aid 附件ID
pre_forum_forumrecommend filename 附件文件
pre_forum_groupcreditslog fid 群组ID
